FLETCHER Paul,Port Macquarie,Sydney,08/10/2014,$317.94,,http://www.finance.gov.au/sites/default/files/P35_FLETCHER_Paul.pdf,Bradfield,NSW,Liberal,Coalition,lower
RHIANNON Lee,Melbourne,Canberra,08/10/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_RHIANNON_Lee.pdf,,NSW,Greens,Greens,senate
LEIGH Andrew,Canberra,Melbourne,08/10/2014,$344.14,,http://www.finance.gov.au/sites/default/files/P35_LEIGH_Andrew.pdf,Fraser,ACT,Labor,Labor,lower
BUTLER Terri,Sydney,Brisbane,08/10/2014,$386.66,,http://www.finance.gov.au/sites/default/files/P35_BUTLER_Terri.pdf,Griffith,QLD,Labor,Labor,lower
FAULKNER John,Canberra,Sydney,08/10/2014,$395.90,,http://www.finance.gov.au/sites/default/files/P35_FAULKNER_John.pdf,,NSW,Labor,Labor,senate
NASH Fiona,Canberra,Sydney,08/10/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf,,NSW,National,Coalition,senate
PLIBERSEK Tanya,Sydney,Canberra,08/10/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_PLIBERSEK_Tanya.pdf,Sydney,NSW,Labor,Labor,lower
PLIBERSEK Tanya,Canberra,Sydney,08/10/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_PLIBERSEK_Tanya.pdf,Sydney,NSW,Labor,Labor,lower
RUDDOCK Philip,Sydney,Canberra,08/10/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_RUDDOCK_Philip.pdf,Berowra,NSW,Liberal,Coalition,lower
ABETZ Eric,Canberra,Sydney,08/10/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
PARRY Stephen,Canberra,Sydney,08/10/2014,$469.80,,http://www.finance.gov.au/sites/default/files/P35_PARRY_Stephen.pdf,,TAS,Liberal,Coalition,senate
CAMERON Doug,Melbourne,Adelaide,08/10/2014,$471.82,,http://www.finance.gov.au/sites/default/files/P35_CAMERON_Doug.pdf,,NSW,Labor,Labor,senate
PYNE Christopher,Canberra,Melbourne,08/10/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_PYNE_Christopher.pdf,Sturt,SA,Liberal,Coalition,lower
WONG Penny,Canberra,Melbourne,08/10/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_WONG_Penny.pdf,,SA,Labor,Labor,senate
ABETZ Eric,Melbourne,Hobart,08/10/2014,$492.90,,http://www.finance.gov.au/sites/default/files/P35_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
CHAMPION Nick,Darwin,Alice Springs,08/10/2014,$516.45,,http://www.finance.gov.au/sites/default/files/P35_CHAMPION_Nick.pdf,Wakefield,SA,Labor,Labor,lower
RYAN Scott,Melbourne,Sydney,08/10/2014,$558.76,,http://www.finance.gov.au/sites/default/files/P35_RYAN_Scott.pdf,,VIC,Liberal,Coalition,senate
RYAN Scott,Sydney,Melbourne,08/10/2014,$558.76,,http://www.finance.gov.au/sites/default/files/P35_RYAN_Scott.pdf,,VIC,Liberal,Coalition,senate
HUNT Greg,Adelaide,Melbourne,08/10/2014,$559.17,,http://www.finance.gov.au/sites/default/files/P35_HUNT_Greg.pdf,Flinders,VIC,Liberal,Coalition,lower
COLBECK Richard,Canberra,Melbourne,08/10/2014,$565.33,,http://www.finance.gov.au/sites/default/files/P35_COLBECK_Richard.pdf,,TAS,Liberal,Coalition,senate
TEHAN Dan,Canberra,Melbourne,08/10/2014,$565.33,,http://www.finance.gov.au/sites/default/files/P35_TEHAN_Dan.pdf,Wannon,VIC,Liberal,Coalition,lower
NASH Fiona,Sydney,Broken Hill,08/10/2014,$594.91,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf,,NSW,National,Coalition,senate
GAMBARO Teresa,Brisbane,Canberra,08/10/2014,$618.67,,http://www.finance.gov.au/sites/default/files/P35_GAMBARO_Teresa.pdf,Brisbane,QLD,Liberal,Coalition,lower
ABETZ Eric,Sydney,Melbourne,08/10/2014,$637.43,,http://www.finance.gov.au/sites/default/files/P35_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
BOWEN Chris,Melbourne,Sydney,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_BOWEN_Chris.pdf,McMahon,NSW,Labor,Labor,lower
CLARE Jason,Sydney,Melbourne,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_CLARE_Jason.pdf,Blaxland,NSW,Labor,Labor,lower
CLARE Jason,Melbourne,Sydney,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_CLARE_Jason.pdf,Blaxland,NSW,Labor,Labor,lower
BRANDIS George,Sydney,Melbourne,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_BRANDIS_George.pdf,,QLD,Liberal,Coalition,senate
PARRY Stephen,Sydney,Melbourne,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_PARRY_Stephen.pdf,,TAS,Liberal,Coalition,senate
O'CONNOR Brendan,Sydney,Melbourne,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_O'CONNOR_Brendan.pdf,Gorton,VIC,Labor,Labor,lower
WATTS Tim,Melbourne,Sydney,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_WATTS_Tim.pdf,Gellibrand,VIC,Labor,Labor,lower
WATTS Tim,Sydney,Melbourne,08/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_WATTS_Tim.pdf,Gellibrand,VIC,Labor,Labor,lower
O'NEILL Deborah,Melbourne,Adelaide,08/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_O'NEILL_Deborah1.pdf,,NSW,Labor,Labor,senate
MCLUCAS Jan,Melbourne,Adelaide,08/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_MCLUCAS_Jan.pdf,,QLD,Labor,Labor,senate
CHALMERS Jim,Sydney,Brisbane,08/10/2014,$685.08,,http://www.finance.gov.au/sites/default/files/P35_CHALMERS_Jim.pdf,Rankin,QLD,Labor,Labor,lower
PERRETT Graham,Brisbane,Canberra,08/10/2014,$688.65,,http://www.finance.gov.au/sites/default/files/P35_PERRETT_Graham.pdf,Moreton,QLD,Labor,Labor,lower
SCOTT Bruce,Canberra,Brisbane,08/10/2014,$688.65,,http://www.finance.gov.au/sites/default/files/P35_SCOTT_Bruce.pdf,Maranoa,QLD,National,Coalition,lower
GAMBARO Teresa,Canberra,Adelaide,08/10/2014,$777.95,,http://www.finance.gov.au/sites/default/files/P35_GAMBARO_Teresa.pdf,Brisbane,QLD,Liberal,Coalition,lower
FAWCETT David,Adelaide,Canberra,08/10/2014,$777.95,,http://www.finance.gov.au/sites/default/files/P35_FAWCETT_David.pdf,,SA,Liberal,Coalition,senate
FAWCETT David,Canberra,Adelaide,08/10/2014,$777.95,,http://www.finance.gov.au/sites/default/files/P35_FAWCETT_David.pdf,,SA,Liberal,Coalition,senate
BILYK Catryna,Brisbane,Melbourne,08/10/2014,$821.12,,http://www.finance.gov.au/sites/default/files/P35_BILYK_Catryna.pdf,,TAS,Labor,Labor,senate
WATERS Larissa,Brisbane,Melbourne,08/10/2014,$832.44,,http://www.finance.gov.au/sites/default/files/P35_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
BIRMINGHAM Simon,Brisbane,Adelaide,08/10/2014,$858.19,,http://www.finance.gov.au/sites/default/files/P35_BIRMINGHAM_Simon.pdf,,SA,Liberal,Coalition,senate
ROBB Andrew,Perth,Karratha,08/10/2014,$904.93,,http://www.finance.gov.au/sites/default/files/P35_ROBB_Andrew.pdf,Goldstein,VIC,Liberal,Coalition,lower
PRICE Melissa,Perth,Karratha,08/10/2014,$904.93,,http://www.finance.gov.au/sites/default/files/P35_PRICE_Melissa.pdf,Durack,WA,Liberal,Coalition,lower
URQUHART Anne,Perth,Melbourne,08/10/2014,$926.11,,http://www.finance.gov.au/sites/default/files/P35_URQUHART_Anne.pdf,,TAS,Labor,Labor,senate
SMITH Dean,Perth,Melbourne,08/10/2014,$926.11,,http://www.finance.gov.au/sites/default/files/P35_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
LAMBIE Jacqui,Devonport,Melbourne,08/10/2014,$953.81,,http://www.finance.gov.au/sites/default/files/P35_LAMBIE_Jacqui.pdf,,TAS,Independent,Independent,senate
RONALDSON Michael,Brisbane,Melbourne,08/10/2014,$959.25,,http://www.finance.gov.au/sites/default/files/P35_RONALDSON_Michael.pdf,,VIC,Liberal,Coalition,senate
BOWEN Chris,Perth,Melbourne,08/10/2014,"$1,448.67",,http://www.finance.gov.au/sites/default/files/P35_BOWEN_Chris.pdf,McMahon,NSW,Labor,Labor,lower
FIERRAVANTI-WELLS Concetta,Perth,Sydney,08/10/2014,"$1,480.30",,http://www.finance.gov.au/sites/default/files/P35_FIERRAVANTI-WELLS_Concetta.pdf,,NSW,Liberal,Coalition,senate
KEENAN Michael,Perth,Sydney,08/10/2014,"$1,480.30",,http://www.finance.gov.au/sites/default/files/P35_KEENAN_Michael.pdf,Stirling,WA,Liberal,Coalition,lower
LINES Sue,Perth,Canberra,08/10/2014,"$1,515.23",,http://www.finance.gov.au/sites/default/files/P35_LINES_Sue.pdf,,WA,Labor,Labor,senate
FEENEY David,Perth,Melbourne,08/10/2014,"$1,523.37",,http://www.finance.gov.au/sites/default/files/P35_FEENEY_David.pdf,Batman,VIC,Labor,Labor,lower
MACKLIN Jenny,Perth,Melbourne,08/10/2014,"$1,625.83",,http://www.finance.gov.au/sites/default/files/P35_MACKLIN_Jenny.pdf,Jagajaga,VIC,Labor,Labor,lower
ALBANESE Anthony,Perth,Sydney,08/10/2014,"$1,653.03",,http://www.finance.gov.au/sites/default/files/P35_ALBANESE_Anthony.pdf,Grayndler,NSW,Labor,Labor,lower
SIEWERT Rachel,Brisbane,Perth,08/10/2014,"$1,844.61",,http://www.finance.gov.au/sites/default/files/P35_SIEWERT_Rachel.pdf,,WA,Greens,Greens,senate
BILYK Catryna,Melbourne,Hobart,08/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_BILYK_Catryna.pdf,,TAS,Labor,Labor,senate
LAMBIE Jacqui,Melbourne,Sydney,08/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_LAMBIE_Jacqui.pdf,,TAS,Independent,Independent,senate
FEENEY David,Melbourne,Canberra,08/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_FEENEY_David.pdf,Batman,VIC,Labor,Labor,lower
MILNE Christine,Hobart,Melbourne,09/10/2014,$36.37,,http://www.finance.gov.au/sites/default/files/P35_MILNE_Christine.pdf,,TAS,Greens,Greens,senate
ANDREWS Kevin,Melbourne,,09/10/2014,$43.23,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
XENOPHON Nick,Adelaide,Sydney,09/10/2014,$155.44,,http://www.finance.gov.au/sites/default/files/P35_XENOPHON_Nick.pdf,,SA,Independent,Independent,senate
SMITH Dean,Perth,Albany,09/10/2014,$200.88,,http://www.finance.gov.au/sites/default/files/P35_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
CANAVAN Matthew,Brisbane,Rockhampton,09/10/2014,$269.48,,http://www.finance.gov.au/sites/default/files/P35_CANAVAN_Matthew.pdf,,QLD,National,Coalition,senate
MILNE Christine,Hobart,Melbourne,09/10/2014,$271.82,,http://www.finance.gov.au/sites/default/files/P35_MILNE_Christine.pdf,,TAS,Greens,Greens,senate
RHIANNON Lee,Canberra,Sydney,09/10/2014,$280.81,,http://www.finance.gov.au/sites/default/files/P35_RHIANNON_Lee.pdf,,NSW,Greens,Greens,senate
SCOTT Bruce,Brisbane,Roma,09/10/2014,$287.57,,http://www.finance.gov.au/sites/default/files/P35_SCOTT_Bruce.pdf,Maranoa,QLD,National,Coalition,lower
URQUHART Anne,Melbourne,Devonport,09/10/2014,$321.90,,http://www.finance.gov.au/sites/default/files/P35_URQUHART_Anne.pdf,,TAS,Labor,Labor,senate
NIKOLIC Andrew,Canberra,Sydney,09/10/2014,$338.96,,http://www.finance.gov.au/sites/default/files/P35_NIKOLIC_Andrew.pdf,Bass,TAS,Liberal,Coalition,lower
LEIGH Andrew,Melbourne,Canberra,09/10/2014,$344.12,,http://www.finance.gov.au/sites/default/files/P35_LEIGH_Andrew.pdf,Fraser,ACT,Labor,Labor,lower
BILLSON Bruce,Perth,Kalgoorlie,09/10/2014,$480.91,,http://www.finance.gov.au/sites/default/files/P35_BILLSON_Bruce.pdf,Dunkley,VIC,Liberal,Coalition,lower
MARLES Richard,Melbourne,Canberra,09/10/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_MARLES_Richard.pdf,Corio,VIC,Labor,Labor,lower
MARLES Richard,Canberra,Melbourne,09/10/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_MARLES_Richard.pdf,Corio,VIC,Labor,Labor,lower
MCKENZIE Bridget,Canberra,Melbourne,09/10/2014,$491.54,,http://www.finance.gov.au/sites/default/files/P35_MCKENZIE_Bridget.pdf,,VIC,National,Coalition,senate
PARRY Stephen,Melbourne,Hobart,09/10/2014,$492.90,,http://www.finance.gov.au/sites/default/files/P35_PARRY_Stephen.pdf,,TAS,Liberal,Coalition,senate
SINGH Lisa,Hobart,Melbourne,09/10/2014,$492.90,,http://www.finance.gov.au/sites/default/files/P35_SINGH_Lisa.pdf,,TAS,Labor,Labor,senate
SCULLION Nigel,Alice Springs,Darwin,09/10/2014,$516.45,,http://www.finance.gov.au/sites/default/files/P35_SCULLION_Nigel.pdf,,NT,CLP,CLP,senate
BANDT Adam,Melbourne,Newcastle,09/10/2014,$543.64,,http://www.finance.gov.au/sites/default/files/P35_BANDT_Adam.pdf,Melbourne,VIC,Greens,Greens,lower
LUDLAM Scott,Sydney,Melbourne,09/10/2014,$558.76,,http://www.finance.gov.au/sites/default/files/P35_LUDLAM_Scott.pdf,,WA,Greens,Greens,senate
BYRNE Anthony,Canberra,Melbourne,09/10/2014,$565.33,,http://www.finance.gov.au/sites/default/files/P35_BYRNE_Anthony.pdf,Holt,VIC,Labor,Labor,lower
CARR Kim,Canberra,Melbourne,09/10/2014,$565.33,,http://www.finance.gov.au/sites/default/files/P35_CARR_Kim.pdf,,VIC,Labor,Labor,senate
NASH Fiona,Broken Hill,Sydney,09/10/2014,$594.91,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf,,NSW,National,Coalition,senate
BRANDIS George,Melbourne,Sydney,09/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_BRANDIS_George.pdf,,QLD,Liberal,Coalition,senate
DUTTON Peter,Sydney,Melbourne,09/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_DUTTON_Peter.pdf,Dickson,QLD,Liberal,Coalition,lower
DREYFUS Mark,Melbourne,Sydney,09/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_DREYFUS_Mark.pdf,Isaacs,VIC,Labor,Labor,lower
DREYFUS Mark,Sydney,Melbourne,09/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_DREYFUS_Mark.pdf,Isaacs,VIC,Labor,Labor,lower
FIFIELD Mitch,Melbourne,Sydney,09/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_FIFIELD_Mitch.pdf,,VIC,Liberal,Coalition,senate
RONALDSON Michael,Melbourne,Sydney,09/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_RONALDSON_Michael.pdf,,VIC,Liberal,Coalition,senate
PYNE Christopher,Melbourne,Adelaide,09/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_PYNE_Christopher.pdf,Sturt,SA,Liberal,Coalition,lower
ANDREWS Kevin,Melbourne,Adelaide,09/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
RIPOLL Bernie,Brisbane,Sydney,09/10/2014,$685.08,,http://www.finance.gov.au/sites/default/files/P35_RIPOLL_Bernie.pdf,Oxley,QLD,Labor,Labor,lower
PERRETT Graham,Canberra,Brisbane,09/10/2014,$688.65,,http://www.finance.gov.au/sites/default/files/P35_PERRETT_Graham.pdf,Moreton,QLD,Labor,Labor,lower
RUSTON Anne,Perth,Adelaide,09/10/2014,$691.93,,http://www.finance.gov.au/sites/default/files/P35_RUSTON_Anne.pdf,,SA,Liberal,Coalition,senate
PLIBERSEK Tanya,Sydney,Adelaide,09/10/2014,$774.38,,http://www.finance.gov.au/sites/default/files/P35_PLIBERSEK_Tanya.pdf,Sydney,NSW,Labor,Labor,lower
PLIBERSEK Tanya,Adelaide,Sydney,09/10/2014,$774.38,,http://www.finance.gov.au/sites/default/files/P35_PLIBERSEK_Tanya.pdf,Sydney,NSW,Labor,Labor,lower
FEENEY David,Canberra,Adelaide,09/10/2014,$777.95,,http://www.finance.gov.au/sites/default/files/P35_FEENEY_David.pdf,Batman,VIC,Labor,Labor,lower
CAMERON Doug,Adelaide,Perth,09/10/2014,$820.16,,http://www.finance.gov.au/sites/default/files/P35_CAMERON_Doug.pdf,,NSW,Labor,Labor,senate
CHAMPION Nick,Alice Springs,Adelaide,09/10/2014,$852.76,,http://www.finance.gov.au/sites/default/files/P35_CHAMPION_Nick.pdf,Wakefield,SA,Labor,Labor,lower
JOYCE Barnaby,Cairns,Sydney,09/10/2014,$862.08,,http://www.finance.gov.au/sites/default/files/P35_JOYCE_Barnaby1.pdf,New England,NSW,National,Coalition,lower
MACDONALD Ian,Townsville,Sydney,09/10/2014,$895.82,,http://www.finance.gov.au/sites/default/files/P35_MACDONALD_Ian.pdf,,QLD,Liberal,Coalition,senate
PRICE Melissa,Karratha,Perth,09/10/2014,$904.93,,http://www.finance.gov.au/sites/default/files/P35_PRICE_Melissa.pdf,Durack,WA,Liberal,Coalition,lower
SMITH Dean,Melbourne,Perth,09/10/2014,$926.11,,http://www.finance.gov.au/sites/default/files/P35_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
CORMANN Mathias,Melbourne,Brisbane,09/10/2014,$959.25,,http://www.finance.gov.au/sites/default/files/P35_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
NEUMANN Shayne,Alice Springs,Sydney,09/10/2014,"$1,276.04",,http://www.finance.gov.au/sites/default/files/P35_NEUMANN_Shayne.pdf,Blair,QLD,Labor,Labor,lower
O'NEILL Deborah,Adelaide,Perth,09/10/2014,"$1,313.46",,http://www.finance.gov.au/sites/default/files/P35_O'NEILL_Deborah1.pdf,,NSW,Labor,Labor,senate
RUSTON Anne,Perth,Adelaide,09/10/2014,"$1,313.46",,http://www.finance.gov.au/sites/default/files/P35_RUSTON_Anne.pdf,,SA,Liberal,Coalition,senate
RUSTON Anne,Perth,Adelaide,09/10/2014,"$1,313.46",,http://www.finance.gov.au/sites/default/files/P35_RUSTON_Anne.pdf,,SA,Liberal,Coalition,senate
KEENAN Michael,Sydney,Perth,09/10/2014,"$1,480.30",,http://www.finance.gov.au/sites/default/files/P35_KEENAN_Michael.pdf,Stirling,WA,Liberal,Coalition,lower
JOHNSTON David,Canberra,Melbourne,09/10/2014,"$1,523.63",,http://www.finance.gov.au/sites/default/files/P35_JOHNSTON_David.pdf,,WA,Liberal,Coalition,senate
MACDONALD Ian,Sydney,Canberra,09/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_MACDONALD_Ian.pdf,,QLD,Liberal,Coalition,senate
NEUMANN Shayne,Sydney,Brisbane,09/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_NEUMANN_Shayne.pdf,Blair,QLD,Labor,Labor,lower
NIKOLIC Andrew,Sydney,Launceston,09/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_NIKOLIC_Andrew.pdf,Bass,TAS,Liberal,Coalition,lower
JOHNSTON David,Melbourne,Perth,09/10/2014,,,http://www.finance.gov.au/sites/default/files/P35_JOHNSTON_David.pdf,,WA,Liberal,Coalition,senate
ANDREWS Kevin,Adelaide,,10/10/2014,$40.00,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
SHORTEN Bill,Melbourne,,10/10/2014,$43.23,,http://www.finance.gov.au/sites/default/files/P35_SHORTEN_Bill.pdf,Maribyrnong,VIC,Labor,Labor,lower
CHAMPION Nick,Darwin,Adelaide,10/10/2014,$45.46,,http://www.finance.gov.au/sites/default/files/P35_CHAMPION_Nick.pdf,Wakefield,SA,Labor,Labor,lower
SWAN Wayne,Sydney,,10/10/2014,$49.30,,http://www.finance.gov.au/sites/default/files/P35_SWAN_Wayne.pdf,Lilley,QLD,Labor,Labor,lower
ANDREWS Kevin,Melbourne,,10/10/2014,$51.78,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
SHORTEN Bill,Sydney,,10/10/2014,$133.36,,http://www.finance.gov.au/sites/default/files/P35_SHORTEN_Bill.pdf,Maribyrnong,VIC,Labor,Labor,lower
RHIANNON Lee,Melbourne,Sydney,10/10/2014,$137.39,,http://www.finance.gov.au/sites/default/files/P35_RHIANNON_Lee.pdf,,NSW,Greens,Greens,senate
SMITH Dean,Albany,Perth,10/10/2014,$200.88,,http://www.finance.gov.au/sites/default/files/P35_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
WATERS Larissa,Melbourne,Brisbane,10/10/2014,$272.86,,http://www.finance.gov.au/sites/default/files/P35_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
WATERS Larissa,Melbourne,Brisbane,10/10/2014,$295.45,,http://www.finance.gov.au/sites/default/files/P35_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
JOYCE Barnaby,Sydney,Armidale,10/10/2014,$305.09,,http://www.finance.gov.au/sites/default/files/P35_JOYCE_Barnaby1.pdf,New England,NSW,National,Coalition,lower
NASH Fiona,Sydney,Armidale,10/10/2014,$305.09,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf,,NSW,National,Coalition,senate
NASH Fiona,Armidale,Sydney,10/10/2014,$305.09,,http://www.finance.gov.au/sites/default/files/P35_NASH_Fiona.pdf,,NSW,National,Coalition,senate
HEFFERNAN Bill,Wagga Wagga,Sydney,10/10/2014,$308.28,,http://www.finance.gov.au/sites/default/files/P35_HEFFERNAN_Bill.pdf,,NSW,Liberal,Coalition,senate
COLBECK Richard,Melbourne,Devonport,10/10/2014,$321.90,,http://www.finance.gov.au/sites/default/files/P35_COLBECK_Richard.pdf,,TAS,Liberal,Coalition,senate
LEY Sussan,Sydney,Albury,10/10/2014,$340.48,,http://www.finance.gov.au/sites/default/files/P35_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
LEY Sussan,Sydney,Albury,10/10/2014,$340.48,,http://www.finance.gov.au/sites/default/files/P35_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
LEIGH Andrew,Canberra,Melbourne,10/10/2014,$344.14,,http://www.finance.gov.au/sites/default/files/P35_LEIGH_Andrew.pdf,Fraser,ACT,Labor,Labor,lower
FLETCHER Paul,Sydney,Melbourne,10/10/2014,$379.92,,http://www.finance.gov.au/sites/default/files/P35_FLETCHER_Paul.pdf,Bradfield,NSW,Liberal,Coalition,lower
FLETCHER Paul,Melbourne,Sydney,10/10/2014,$379.92,,http://www.finance.gov.au/sites/default/files/P35_FLETCHER_Paul.pdf,Bradfield,NSW,Liberal,Coalition,lower
RHIANNON Lee,Sydney,Melbourne,10/10/2014,$379.92,,http://www.finance.gov.au/sites/default/files/P35_RHIANNON_Lee.pdf,,NSW,Greens,Greens,senate
PERIS Nova,Groote Eylandt,Darwin,10/10/2014,$404.18,,http://www.finance.gov.au/sites/default/files/P35_PERIS_Nova.pdf,,NT,Labor,Labor,senate
PERIS Nova,Groote Eylandt,Darwin,10/10/2014,$404.18,,http://www.finance.gov.au/sites/default/files/P35_PERIS_Nova.pdf,,NT,Labor,Labor,senate
PERIS Nova,Groote Eylandt,Darwin,10/10/2014,$404.18,,http://www.finance.gov.au/sites/default/files/P35_PERIS_Nova.pdf,,NT,Labor,Labor,senate
PERIS Nova,Groote Eylandt,Darwin,10/10/2014,$404.18,,http://www.finance.gov.au/sites/default/files/P35_PERIS_Nova.pdf,,NT,Labor,Labor,senate
HUNT Greg,Melbourne,Hobart,10/10/2014,$425.85,,http://www.finance.gov.au/sites/default/files/P35_HUNT_Greg.pdf,Flinders,VIC,Liberal,Coalition,lower
RUSTON Anne,Melbourne,Mildura,10/10/2014,$443.96,,http://www.finance.gov.au/sites/default/files/P35_RUSTON_Anne.pdf,,SA,Liberal,Coalition,senate
SINGH Lisa,Melbourne,Hobart,10/10/2014,$492.90,,http://www.finance.gov.au/sites/default/files/P35_SINGH_Lisa.pdf,,TAS,Labor,Labor,senate
KING Catherine,Melbourne,Sydney,10/10/2014,$558.76,,http://www.finance.gov.au/sites/default/files/P35_KING_Catherine.pdf,Ballarat,VIC,Labor,Labor,lower
SHORTEN Bill,Melbourne,Sydney,10/10/2014,$558.76,,http://www.finance.gov.au/sites/default/files/P35_SHORTEN_Bill.pdf,Maribyrnong,VIC,Labor,Labor,lower
HANSON-YOUNG Sarah,Adelaide,Melbourne,10/10/2014,$559.17,,http://www.finance.gov.au/sites/default/files/P35_HANSON-YOUNG_Sarah.pdf,,SA,Greens,Greens,senate
LINES Sue,Canberra,Melbourne,10/10/2014,$565.33,,http://www.finance.gov.au/sites/default/files/P35_LINES_Sue.pdf,,WA,Labor,Labor,senate
KATTER Bob,Cairns,Brisbane,10/10/2014,$612.59,,http://www.finance.gov.au/sites/default/files/P35_KATTER_Bob.pdf,Kennedy,QLD,AUS,AUS,lower
BALDWIN Bob,Sydney,Melbourne,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_BALDWIN_Bob.pdf,Paterson,NSW,Liberal,Coalition,lower
CLARE Jason,Sydney,Melbourne,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_CLARE_Jason.pdf,Blaxland,NSW,Labor,Labor,lower
CLARE Jason,Melbourne,Sydney,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_CLARE_Jason.pdf,Blaxland,NSW,Labor,Labor,lower
WONG Penny,Melbourne,Sydney,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_WONG_Penny.pdf,,SA,Labor,Labor,senate
CONROY Stephen,Sydney,Melbourne,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_CONROY_Stephen.pdf,,VIC,Labor,Labor,senate
KING Catherine,Sydney,Melbourne,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_KING_Catherine.pdf,Ballarat,VIC,Labor,Labor,lower
RONALDSON Michael,Sydney,Melbourne,10/10/2014,$637.44,,http://www.finance.gov.au/sites/default/files/P35_RONALDSON_Michael.pdf,,VIC,Liberal,Coalition,senate
ANDREWS Kevin,Adelaide,Melbourne,10/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
ANDREWS Kevin,Adelaide,Melbourne,10/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_ANDREWS_Kevin.pdf,Menzies,VIC,Liberal,Coalition,lower
FEENEY David,Adelaide,Melbourne,10/10/2014,$662.64,,http://www.finance.gov.au/sites/default/files/P35_FEENEY_David.pdf,Batman,VIC,Labor,Labor,lower
SWAN Wayne,Brisbane,Sydney,10/10/2014,$685.08,,http://www.finance.gov.au/sites/default/files/P35_SWAN_Wayne.pdf,Lilley,QLD,Labor,Labor,lower
